Date,Country,Population,Confirmed_Cases,New_Cases,Deaths,New_Deaths,Recovered,Active_Cases,Vaccinations,Death_Rate_Percent,Recovery_Rate_Percent
2021-06-15,France,68000000,40723,68,328,0,35316,5079,14689793,0.81,86.72
2021-06-16,France,68000000,40839,116,330,2,35416,5093,14778822,0.81,86.72
2021-06-17,France,68000000,40931,92,331,1,35489,5111,14867851,0.81,86.7
2021-06-18,France,68000000,41058,127,332,1,35590,5136,14956880,0.81,86.68
2021-06-19,France,68000000,41177,119,333,1,35701,5143,15045909,0.81,86.7
2021-06-20,France,68000000,41277,100,334,1,35789,5154,15134938,0.81,86.7
2021-06-21,France,68000000,41385,108,334,0,35881,5170,15223968,0.81,86.7
2021-06-22,France,68000000,41484,99,334,0,35975,5175,15312997,0.81,86.72
2021-06-23,France,68000000,41614,130,336,2,36082,5196,15402026,0.81,86.71
2021-06-24,France,68000000,41718,104,336,0,36172,5210,15491055,0.81,86.71
2021-06-25,France,68000000,41813,95,337,1,36253,5223,15580084,0.81,86.7
2021-06-26,France,68000000,41898,85,337,0,36320,5241,15669113,0.8,86.69
2021-06-27,France,68000000,42009,111,337,0,36414,5258,15758142,0.8,86.68
2021-06-28,France,68000000,42086,77,338,1,36483,5265,15847171,0.8,86.69
2021-06-29,France,68000000,42188,102,339,1,36573,5276,15936200,0.8,86.69
2021-06-30,France,68000000,42273,85,339,0,36648,5286,16025229,0.8,86.69
2021-07-01,France,68000000,42401,128,341,2,36757,5303,16114258,0.8,86.69
2021-07-02,France,68000000,42479,78,341,0,36825,5313,16203287,0.8,86.69
2021-07-03,France,68000000,42538,59,341,0,36872,5325,16292316,0.8,86.68
2021-07-04,France,68000000,42625,87,342,1,36941,5342,16381345,0.8,86.67
2021-07-05,France,68000000,42714,89,342,0,37023,5349,16470374,0.8,86.68
2021-07-06,France,68000000,42779,65,342,0,37078,5359,16559403,0.8,86.67
2021-07-07,France,68000000,42873,94,342,0,37163,5368,16648432,0.8,86.68
2021-07-08,France,68000000,42974,101,343,1,37250,5381,16737461,0.8,86.68
2021-07-09,France,68000000,43083,109,344,1,37343,5396,16826490,0.8,86.68
2021-07-10,France,68000000,43171,88,345,1,37422,5404,16915520,0.8,86.68
2021-07-11,France,68000000,43227,56,345,0,37469,5413,17004549,0.8,86.68
2021-07-12,France,68000000,43291,64,345,0,37524,5422,17093578,0.8,86.68
2021-07-13,France,68000000,43361,70,346,1,37587,5428,17182607,0.8,86.68
2021-07-14,France,68000000,43454,93,348,2,37670,5436,17271636,0.8,86.69
2021-07-15,France,68000000,43551,97,350,2,37748,5453,17360665,0.8,86.68
2021-07-16,France,68000000,43640,89,351,1,37824,5465,17449694,0.8,86.67
2021-07-17,France,68000000,43718,78,351,0,37892,5475,17538723,0.8,86.67
2021-07-18,France,68000000,43787,69,352,1,37957,5478,17627752,0.8,86.69
2021-07-19,France,68000000,43893,106,354,2,38045,5494,17716781,0.81,86.68
2021-07-20,France,68000000,43965,72,354,0,38102,5509,17805810,0.81,86.66
2021-07-21,France,68000000,44032,67,355,1,38158,5519,17894839,0.81,86.66
2021-07-22,France,68000000,44122,90,356,1,38236,5530,17983868,0.81,86.66
2021-07-23,France,68000000,44244,122,357,1,38344,5543,18072897,0.81,86.66
2021-07-24,France,68000000,44335,91,357,0,38415,5563,18161926,0.81,86.65
2021-07-25,France,68000000,44411,76,358,1,38482,5571,18250955,0.81,86.65
2021-07-26,France,68000000,44487,76,359,1,38549,5579,18339984,0.81,86.65
2021-07-27,France,68000000,44572,85,359,0,38623,5590,18429013,0.81,86.65
2021-07-28,France,68000000,44649,77,360,1,38694,5595,18518042,0.81,86.66
2021-07-29,France,68000000,44736,87,361,1,38765,5610,18607072,0.81,86.65
2021-07-30,France,68000000,44817,81,362,1,38829,5626,18696101,0.81,86.64
2021-07-31,France,68000000,44920,103,363,1,38920,5637,18785130,0.81,86.64
2021-08-01,France,68000000,45021,101,364,1,38999,5658,18874159,0.81,86.62
2021-08-02,France,68000000,45098,77,365,1,39065,5668,18963188,0.81,86.62
2021-08-03,France,68000000,45181,83,366,1,39134,5681,19052217,0.81,86.62
2021-08-04,France,68000000,45279,98,367,1,39226,5686,19141246,0.81,86.63
2021-08-05,France,68000000,45387,108,368,1,39317,5702,19230275,0.81,86.63
2021-08-06,France,68000000,45467,80,369,1,39386,5712,19319304,0.81,86.63
2021-08-07,France,68000000,45594,127,370,1,39492,5732,19408333,0.81,86.62
2021-08-08,France,68000000,45676,82,371,1,39565,5740,19497362,0.81,86.62
2021-08-09,France,68000000,45756,80,372,1,39641,5743,19586391,0.81,86.64
2021-08-10,France,68000000,45858,102,373,1,39723,5762,19675420,0.81,86.62
2021-08-11,France,68000000,45915,57,373,0,39776,5766,19764449,0.81,86.63
2021-08-12,France,68000000,46008,93,375,2,39858,5775,19853478,0.82,86.63
2021-08-13,France,68000000,46106,98,376,1,39935,5795,19942507,0.82,86.62
2021-08-14,France,68000000,46202,96,376,0,40011,5815,20031536,0.81,86.6
2021-08-15,France,68000000,46271,69,376,0,40071,5824,20120565,0.81,86.6
2021-08-16,France,68000000,46352,81,376,0,40145,5831,20209594,0.81,86.61
2021-08-17,France,68000000,46445,93,376,0,40234,5835,20298624,0.81,86.63
2021-08-18,France,68000000,46537,92,377,1,40317,5843,20387653,0.81,86.63
2021-08-19,France,68000000,46639,102,378,1,40407,5854,20476682,0.81,86.64
2021-08-20,France,68000000,46701,62,379,1,40456,5866,20565711,0.81,86.63
2021-08-21,France,68000000,46778,77,379,0,40518,5881,20654740,0.81,86.62
2021-08-22,France,68000000,46842,64,379,0,40572,5891,20743769,0.81,86.61
2021-08-23,France,68000000,46922,80,380,1,40645,5897,20832798,0.81,86.62
2021-08-24,France,68000000,47013,91,381,1,40718,5914,20921827,0.81,86.61
2021-08-25,France,68000000,47117,104,383,2,40813,5921,21010856,0.81,86.62
2021-08-26,France,68000000,47259,142,385,2,40945,5929,21099885,0.81,86.64
2021-08-27,France,68000000,47342,83,385,0,41020,5937,21188914,0.81,86.65
2021-08-28,France,68000000,47440,98,386,1,41107,5947,21277943,0.81,86.65
2021-08-29,France,68000000,47529,89,386,0,41178,5965,21366972,0.81,86.64
2021-08-30,France,68000000,47632,103,386,0,41259,5987,21456001,0.81,86.62
2021-08-31,France,68000000,47723,91,387,1,41341,5995,21545030,0.81,86.63
2021-09-01,France,68000000,47804,81,388,1,41415,6001,21634059,0.81,86.64
2021-09-02,France,68000000,47883,79,389,1,41481,6013,21723088,0.81,86.63
2021-09-03,France,68000000,47979,96,389,0,41570,6020,21812117,0.81,86.64
2021-09-04,France,68000000,48056,77,390,1,41642,6024,21901146,0.81,86.65
2021-09-05,France,68000000,48140,84,390,0,41712,6038,21990176,0.81,86.65
2021-09-06,France,68000000,48267,127,390,0,41824,6053,22079205,0.81,86.65
2021-09-07,France,68000000,48373,106,392,2,41911,6070,22168234,0.81,86.64
2021-09-08,France,68000000,48486,113,393,1,42014,6079,22257263,0.81,86.65
2021-09-09,France,68000000,48569,83,394,1,42082,6093,22346292,0.81,86.64
2021-09-10,France,68000000,48682,113,395,1,42173,6114,22435321,0.81,86.63
2021-09-11,France,68000000,48790,108,395,0,42268,6127,22524350,0.81,86.63
2021-09-12,France,68000000,48915,125,396,1,42369,6150,22613379,0.81,86.62
2021-09-13,France,68000000,48978,63,396,0,42423,6159,22702408,0.81,86.62
2021-09-14,France,68000000,49088,110,397,1,42520,6171,22791437,0.81,86.62
2021-09-15,France,68000000,49187,99,397,0,42614,6176,22880466,0.81,86.64
2021-09-16,France,68000000,49294,107,398,1,42707,6189,22969495,0.81,86.64
2021-09-17,France,68000000,49399,105,399,1,42792,6208,23058524,0.81,86.63
2021-09-18,France,68000000,49510,111,399,0,42880,6231,23147553,0.81,86.61
2021-09-19,France,68000000,49615,105,400,1,42967,6248,23236582,0.81,86.6
2021-09-20,France,68000000,49746,131,401,1,43088,6257,23325611,0.81,86.62
2021-09-21,France,68000000,49865,119,402,1,43199,6264,23414640,0.81,86.63
2021-09-22,France,68000000,49976,111,402,0,43290,6284,23503669,0.8,86.62
2021-09-23,France,68000000,50084,108,402,0,43382,6300,23592698,0.8,86.62
2021-09-24,France,68000000,50184,100,403,1,43465,6316,23681728,0.8,86.61
2021-09-25,France,68000000,50306,122,404,1,43579,6323,23770757,0.8,86.63
2021-09-26,France,68000000,50438,132,405,1,43704,6329,23859786,0.8,86.65
2021-09-27,France,68000000,50534,96,406,1,43792,6336,23948815,0.8,86.66
2021-09-28,France,68000000,50637,103,408,2,43888,6341,24037844,0.81,86.67
2021-09-29,France,68000000,50725,88,408,0,43961,6356,24126873,0.8,86.67
2021-09-30,France,68000000,50808,83,409,1,44028,6371,24215902,0.8,86.66
2021-10-01,France,68000000,50908,100,410,1,44117,6381,24304931,0.81,86.66
2021-10-02,France,68000000,51051,143,413,3,44231,6407,24393960,0.81,86.64
2021-10-03,France,68000000,51154,103,414,1,44315,6425,24482989,0.81,86.63
2021-10-04,France,68000000,51251,97,414,0,44396,6441,24572018,0.81,86.62
2021-10-05,France,68000000,51355,104,415,1,44493,6447,24661047,0.81,86.64
2021-10-06,France,68000000,51437,82,415,0,44561,6461,24750076,0.81,86.63
2021-10-07,France,68000000,51555,118,416,1,44667,6472,24839105,0.81,86.64
2021-10-08,France,68000000,51625,70,416,0,44721,6488,24928134,0.81,86.63
2021-10-09,France,68000000,51745,120,417,1,44816,6512,25017163,0.81,86.61
2021-10-10,France,68000000,51846,101,418,1,44901,6527,25106192,0.81,86.6
2021-10-11,France,68000000,51958,112,418,0,45004,6536,25195221,0.8,86.62
2021-10-12,France,68000000,52041,83,419,1,45069,6553,25284250,0.81,86.6
2021-10-13,France,68000000,52158,117,420,1,45176,6562,25373280,0.81,86.61
2021-10-14,France,68000000,52248,90,420,0,45260,6568,25462309,0.8,86.63
2021-10-15,France,68000000,52379,131,421,1,45366,6592,25551338,0.8,86.61
2021-10-16,France,68000000,52507,128,421,0,45483,6603,25640367,0.8,86.62
2021-10-17,France,68000000,52617,110,422,1,45577,6618,25729396,0.8,86.62
2021-10-18,France,68000000,52717,100,424,2,45667,6626,25818425,0.8,86.63
2021-10-19,France,68000000,52819,102,425,1,45757,6637,25907454,0.8,86.63
2021-10-20,France,68000000,52947,128,427,2,45866,6654,25996483,0.81,86.63
2021-10-21,France,68000000,53074,127,428,1,45979,6667,26085512,0.81,86.63
2021-10-22,France,68000000,53226,152,429,1,46101,6696,26174541,0.81,86.61
2021-10-23,France,68000000,53310,84,430,1,46176,6704,26263570,0.81,86.62
2021-10-24,France,68000000,53421,111,430,0,46270,6721,26352599,0.8,86.61
2021-10-25,France,68000000,53566,145,432,2,46393,6741,26441628,0.81,86.61
2021-10-26,France,68000000,53680,114,433,1,46498,6749,26530657,0.81,86.62
2021-10-27,France,68000000,53839,159,434,1,46637,6768,26619686,0.81,86.62
2021-10-28,France,68000000,53939,100,435,1,46728,6776,26708715,0.81,86.63
2021-10-29,France,68000000,54193,254,439,4,46944,6810,26797744,0.81,86.62
2021-10-30,France,68000000,54331,138,440,1,47066,6825,26886773,0.81,86.63
2021-10-31,France,68000000,54490,159,443,3,47195,6852,26975802,0.81,86.61
2021-11-01,France,68000000,54583,93,444,1,47269,6870,27064832,0.81,86.6
2021-11-02,France,68000000,54678,95,445,1,47357,6876,27153861,0.81,86.61
2021-11-03,France,68000000,54781,103,447,2,47452,6882,27242890,0.82,86.62
2021-11-04,France,68000000,54947,166,449,2,47602,6896,27331919,0.82,86.63
2021-11-05,France,68000000,55110,163,450,1,47742,6918,27420948,0.82,86.63
2021-11-06,France,68000000,55260,150,451,1,47868,6941,27509977,0.82,86.62
2021-11-07,France,68000000,55379,119,453,2,47972,6954,27599006,0.82,86.62
2021-11-08,France,68000000,55496,117,454,1,48067,6975,27688035,0.82,86.61
2021-11-09,France,68000000,55602,106,455,1,48162,6985,27777064,0.82,86.62
2021-11-10,France,68000000,55722,120,456,1,48256,7010,27866093,0.82,86.6
2021-11-11,France,68000000,55827,105,456,0,48339,7032,27955122,0.82,86.59
2021-11-12,France,68000000,55963,136,457,1,48449,7057,28044151,0.82,86.57
2021-11-13,France,68000000,56065,102,458,1,48531,7076,28133180,0.82,86.56
2021-11-14,France,68000000,56206,141,459,1,48658,7089,28222209,0.82,86.57
2021-11-15,France,68000000,56348,142,461,2,48774,7113,28311238,0.82,86.56
2021-11-16,France,68000000,56505,157,463,2,48921,7121,28400267,0.82,86.58
2021-11-17,France,68000000,56635,130,464,1,49026,7145,28489296,0.82,86.56
2021-11-18,France,68000000,56727,92,465,1,49107,7155,28578325,0.82,86.57
2021-11-19,France,68000000,56827,100,466,1,49202,7159,28667355,0.82,86.58
2021-11-20,France,68000000,56923,96,467,1,49290,7166,28756384,0.82,86.59
2021-11-21,France,68000000,57014,91,468,1,49374,7172,28845413,0.82,86.6
2021-11-22,France,68000000,57115,101,469,1,49468,7178,28934442,0.82,86.61
2021-11-23,France,68000000,57213,98,470,1,49544,7199,29023471,0.82,86.6
2021-11-24,France,68000000,57323,110,471,1,49633,7219,29112500,0.82,86.58
2021-11-25,France,68000000,57444,121,473,2,49748,7223,29201529,0.82,86.6
2021-11-26,France,68000000,57572,128,474,1,49853,7245,29290558,0.82,86.59
2021-11-27,France,68000000,57677,105,475,1,49935,7267,29379587,0.82,86.58
2021-11-28,France,68000000,57781,104,475,0,50027,7279,29468616,0.82,86.58
2021-11-29,France,68000000,57931,150,476,1,50165,7290,29557645,0.82,86.59
2021-11-30,France,68000000,58076,145,478,2,50280,7318,29646674,0.82,86.58
2021-12-01,France,68000000,58190,114,479,1,50371,7340,29735703,0.82,86.56
2021-12-02,France,68000000,58294,104,481,2,50457,7356,29824732,0.83,86.56
2021-12-03,France,68000000,58425,131,483,2,50563,7379,29913761,0.83,86.54
2021-12-04,France,68000000,58567,142,484,1,50674,7409,30002790,0.83,86.52
2021-12-05,France,68000000,58669,102,485,1,50760,7424,30091819,0.83,86.52
2021-12-06,France,68000000,58762,93,486,1,50839,7437,30180848,0.83,86.52
2021-12-07,France,68000000,58890,128,488,2,50957,7445,30269877,0.83,86.53
2021-12-08,France,68000000,58998,108,489,1,51049,7460,30358907,0.83,86.53
2021-12-09,France,68000000,59120,122,491,2,51151,7478,30447936,0.83,86.52
2021-12-10,France,68000000,59236,116,493,2,51257,7486,30536965,0.83,86.53
2021-12-11,France,68000000,59342,106,494,1,51354,7494,30625994,0.83,86.54
2021-12-12,France,68000000,59477,135,496,2,51478,7503,30715023,0.83,86.55
2021-12-13,France,68000000,59566,89,497,1,51551,7518,30804052,0.83,86.54
2021-12-14,France,68000000,59694,128,499,2,51659,7536,30893081,0.84,86.54
2021-12-15,France,68000000,59801,107,501,2,51748,7552,30982110,0.84,86.53
2021-12-16,France,68000000,59942,141,502,1,51873,7567,31071139,0.84,86.54
2021-12-17,France,68000000,60063,121,504,2,51986,7573,31160168,0.84,86.55
2021-12-18,France,68000000,60252,189,506,2,52164,7582,31249197,0.84,86.58
2021-12-19,France,68000000,60336,84,507,1,52234,7595,31338226,0.84,86.57
2021-12-20,France,68000000,60476,140,508,1,52363,7605,31427255,0.84,86.58
2021-12-21,France,68000000,60577,101,509,1,52447,7621,31516284,0.84,86.58
2021-12-22,France,68000000,60711,134,511,2,52552,7648,31605313,0.84,86.56
2021-12-23,France,68000000,60830,119,512,1,52649,7669,31694342,0.84,86.55
2021-12-24,France,68000000,60940,110,513,1,52751,7676,31783371,0.84,86.56
2021-12-25,France,68000000,61047,107,514,1,52850,7683,31872400,0.84,86.57
2021-12-26,France,68000000,61170,123,516,2,52963,7691,31961429,0.84,86.58
2021-12-27,France,68000000,61302,132,517,1,53069,7716,32050459,0.84,86.57
2021-12-28,France,68000000,61415,113,518,1,53168,7729,32139488,0.84,86.57
2021-12-29,France,68000000,61518,103,519,1,53249,7750,32228517,0.84,86.56
2021-12-30,France,68000000,61647,129,521,2,53366,7760,32317546,0.85,86.57
2021-12-31,France,68000000,61736,89,522,1,53448,7766,32406575,0.85,86.58
2022-01-01,France,68000000,61836,100,523,1,53530,7783,32495604,0.85,86.57
2022-01-02,France,68000000,61962,126,524,1,53650,7788,32584633,0.85,86.59
2022-01-03,France,68000000,62094,132,526,2,53764,7804,32673662,0.85,86.58
2022-01-04,France,68000000,62222,128,527,1,53870,7825,32762691,0.85,86.58
2022-01-05,France,68000000,62327,105,527,0,53966,7834,32851720,0.85,86.59
2022-01-06,France,68000000,62475,148,528,1,54098,7849,32940749,0.85,86.59
2022-01-07,France,68000000,62617,142,530,2,54217,7870,33029778,0.85,86.59
2022-01-08,France,68000000,62715,98,531,1,54294,7890,33118807,0.85,86.57
2022-01-09,France,68000000,62848,133,532,1,54420,7896,33207836,0.85,86.59
2022-01-10,France,68000000,62943,95,533,1,54503,7907,33296865,0.85,86.59
2022-01-11,France,68000000,63049,106,534,1,54587,7928,33385894,0.85,86.58
2022-01-12,France,68000000,63157,108,535,1,54678,7944,33474923,0.85,86.57
2022-01-13,France,68000000,63277,120,536,1,54784,7957,33563952,0.85,86.58
2022-01-14,France,68000000,63411,134,537,1,54894,7980,33652981,0.85,86.57
2022-01-15,France,68000000,63514,103,539,2,54979,7996,33742011,0.85,86.56
2022-01-16,France,68000000,63627,113,541,2,55077,8009,33831040,0.85,86.56
2022-01-17,France,68000000,63722,95,541,0,55157,8024,33920069,0.85,86.56
2022-01-18,France,68000000,63823,101,542,1,55243,8038,34009098,0.85,86.56
2022-01-19,France,68000000,63911,88,543,1,55320,8048,34098127,0.85,86.56
2022-01-20,France,68000000,64037,126,544,1,55436,8057,34187156,0.85,86.57
2022-01-21,France,68000000,64145,108,545,1,55526,8074,34276185,0.85,86.56
2022-01-22,France,68000000,64232,87,546,1,55597,8089,34365214,0.85,86.56
2022-01-23,France,68000000,64312,80,547,1,55667,8098,34454243,0.85,86.56
2022-01-24,France,68000000,64427,115,547,0,55765,8115,34543272,0.85,86.56
2022-01-25,France,68000000,64521,94,547,0,55845,8129,34632301,0.85,86.55
2022-01-26,France,68000000,64629,108,548,1,55936,8145,34721330,0.85,86.55
2022-01-27,France,68000000,64751,122,550,2,56046,8155,34810359,0.85,86.56
2022-01-28,France,68000000,64824,73,551,1,56110,8163,34899388,0.85,86.56
2022-01-29,France,68000000,64896,72,552,1,56171,8173,34988417,0.85,86.56
2022-01-30,France,68000000,65009,113,553,1,56269,8187,35077446,0.85,86.56
2022-01-31,France,68000000,65092,83,554,1,56336,8202,35166475,0.85,86.55
2022-02-01,France,68000000,65184,92,555,1,56421,8208,35255504,0.85,86.56
2022-02-02,France,68000000,65294,110,556,1,56517,8221,35344533,0.85,86.56
2022-02-03,France,68000000,65392,98,557,1,56594,8241,35433563,0.85,86.55
2022-02-04,France,68000000,65503,111,557,0,56680,8266,35522592,0.85,86.53
2022-02-05,France,68000000,65595,92,558,1,56765,8272,35611621,0.85,86.54
2022-02-06,France,68000000,65705,110,559,1,56862,8284,35700650,0.85,86.54
2022-02-07,France,68000000,65815,110,559,0,56948,8308,35789679,0.85,86.53
2022-02-08,France,68000000,65900,85,559,0,57018,8323,35878708,0.85,86.52
2022-02-09,France,68000000,66011,111,560,1,57118,8333,35967737,0.85,86.53
2022-02-10,France,68000000,66085,74,560,0,57177,8348,36056766,0.85,86.52
2022-02-11,France,68000000,66192,107,562,2,57279,8351,36145795,0.85,86.53
2022-02-12,France,68000000,66284,92,563,1,57361,8360,36234824,0.85,86.54
2022-02-13,France,68000000,66402,118,563,0,57464,8375,36323853,0.85,86.54
2022-02-14,France,68000000,66519,117,564,1,57564,8391,36412882,0.85,86.54
2022-02-15,France,68000000,66593,74,564,0,57622,8407,36501911,0.85,86.53
2022-02-16,France,68000000,66683,90,565,1,57694,8424,36590940,0.85,86.52
2022-02-17,France,68000000,66780,97,566,1,57772,8442,36679969,0.85,86.51
2022-02-18,France,68000000,66863,83,567,1,57838,8458,36768998,0.85,86.5
2022-02-19,France,68000000,66974,111,568,1,57936,8470,36858027,0.85,86.51
2022-02-20,France,68000000,67056,82,568,0,58005,8483,36947056,0.85,86.5
2022-02-21,France,68000000,67141,85,569,1,58076,8496,37036085,0.85,86.5
2022-02-22,France,68000000,67246,105,570,1,58172,8504,37125115,0.85,86.51
2022-02-23,France,68000000,67321,75,571,1,58231,8519,37214144,0.85,86.5
2022-02-24,France,68000000,67416,95,571,0,58315,8530,37303173,0.85,86.5
2022-02-25,France,68000000,67494,78,572,1,58379,8543,37392202,0.85,86.5
2022-02-26,France,68000000,67576,82,573,1,58450,8553,37481231,0.85,86.5
2022-02-27,France,68000000,67658,82,574,1,58524,8560,37570260,0.85,86.5
2022-02-28,France,68000000,67729,71,575,1,58581,8573,37659289,0.85,86.49
2022-03-01,France,68000000,67801,72,575,0,58645,8581,37748318,0.85,86.5
2022-03-02,France,68000000,67870,69,576,1,58706,8588,37837347,0.85,86.5
2022-03-03,France,68000000,67931,61,576,0,58763,8592,37926376,0.85,86.5
2022-03-04,France,68000000,68039,108,578,2,58856,8605,38015405,0.85,86.5
2022-03-05,France,68000000,68132,93,578,0,58941,8613,38104434,0.85,86.51
2022-03-06,France,68000000,68200,68,579,1,58995,8626,38193463,0.85,86.5
2022-03-07,France,68000000,68277,77,579,0,59063,8635,38282492,0.85,86.5
2022-03-08,France,68000000,68364,87,580,1,59134,8650,38371521,0.85,86.5
2022-03-09,France,68000000,68469,105,580,0,59222,8667,38460550,0.85,86.49
2022-03-10,France,68000000,68533,64,580,0,59280,8673,38549579,0.85,86.5
2022-03-11,France,68000000,68600,67,581,1,59332,8687,38638608,0.85,86.49
2022-03-12,France,68000000,68676,76,582,1,59401,8693,38727637,0.85,86.49
2022-03-13,France,68000000,68739,63,582,0,59456,8701,38816667,0.85,86.5
